Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2004-01-01,,1,,,1.91,3,,,,32,,4.11,,2004,10.74,,,,
2004-01-02,,1,,,1.91,3,,,,32,,4.11,,2004,14.2,,,,
2004-01-03,,1,,,1.91,3,,,,32,,4.11,,2004,11.64,,,,
2004-01-04,,1,,,1.91,3,,,,32,,4.11,,2004,10.97,,,,
2004-01-05,,1,26.1,,1.91,3,,,,32,,4.11,,2004,10.75,,,,
2004-01-06,,1,,,1.91,3,,,,32,,4.11,,2004,10.51,,,,
2004-01-07,,1,,,1.91,3,,,,32,,4.11,,2004,10.46,,,,
2004-01-08,,1,,,1.91,3,,,,32,,4.11,,2004,10.22,,,,
2004-01-09,,1,,,1.91,3,,,,32,,4.11,,2004,10.93,,,,
2004-01-10,,1,,,1.91,3,,,,32,,4.11,,2004,10.18,,,,
2004-01-11,,1,,,1.91,3,,,,32,,4.11,,2004,10.1,,,,
2004-01-12,,1,,,1.91,3,,,,32,,4.11,,2004,10.26,,,,
2004-01-13,,1,,,1.91,3,,,,32,,4.11,,2004,10,,,,
2004-01-14,,1,,,1.91,3,,,,32,,4.11,,2004,10.14,,,,
2004-01-15,,1,,,1.91,3,,,,32,,4.11,,2004,10.15,,,,
2004-01-16,,1,,,1.91,3,,,,32,,4.11,,2004,9.41,,,,
2004-01-17,,1,,,1.91,3,,,,32,,4.11,,2004,9.33,,,,
2004-01-18,,1,,,1.91,3,,,,32,,4.11,,2004,9.16,,,,
2004-01-19,,1,,,1.91,3,,,,32,,4.11,,2004,9.93,,,,
2004-01-20,,1,,,1.91,3,,,,32,,4.11,,2004,9.64,,,,
2004-01-21,,1,,,1.91,3,,,,32,,4.11,,2004,9.58,,,,
2004-01-22,,1,,,1.91,3,,,,32,,4.11,,2004,8.17,,,,
2004-01-23,,1,,,1.91,3,,,,32,,4.11,,2004,8.05,,,,
2004-01-24,,1,,,1.91,3,,,,32,,4.11,,2004,8.54,,,,
2004-01-25,,1,,,1.91,3,,,,32,,4.11,,2004,8.28,,,,
2004-01-26,,1,,,1.91,3,,,,32,,4.11,,2004,9.54,,,,
2004-01-27,,1,,,1.91,3,,,,32,,4.11,,2004,9.05,,,,
2004-01-28,,1,,,1.91,3,,,,32,,4.11,,2004,9.08,,,,
2004-01-29,,1,,,1.91,3,,,,32,,4.11,,2004,9.48,,,,
2004-01-30,,1,,,1.91,3,,,,32,,4.11,,2004,8.83,,,,
2004-01-31,,1,,,1.91,3,,,,32,,4.11,,2004,9.17,,,,
2004-02-01,,2,,,1.91,3,,,,32,,4.11,,2004,8.44,,,,
2004-02-02,,2,24.8,,1.91,3,,,,32,,4.11,,2004,14.04,,,,
2004-02-03,,2,,,1.91,3,,,,32,,4.11,,2004,15.6,,,,
2004-02-04,,2,,,1.91,3,,,,32,,4.11,,2004,10.86,,,,
2004-02-05,,2,,,1.91,3,,,,32,,4.11,,2004,10.76,,,,
2004-02-06,,2,,,1.91,3,,,,32,,4.11,,2004,10.52,,,,
2004-02-07,,2,,,1.91,3,,,,32,,4.11,,2004,10.16,,,,
2004-02-08,,2,,,1.91,3,,,,32,,4.11,,2004,9.93,,,,
2004-02-09,,2,,,1.91,3,,,,32,,4.11,,2004,9.71,,,,
2004-02-10,,2,,,1.91,3,,,,32,,4.11,,2004,9.78,,,,
2004-02-11,,2,,,1.91,3,,,,32,,4.11,,2004,9.75,,,,
2004-02-12,,2,,,1.91,3,,,,32,,4.11,,2004,9.47,,,,
2004-02-13,,2,,,1.91,3,,,,32,,4.11,,2004,9.3,,,,
2004-02-14,,2,,,1.91,3,,,,32,,4.11,,2004,9.37,,,,
2004-02-15,,2,,,1.91,3,,,,32,,4.11,,2004,9.01,,,,
2004-02-16,,2,,,1.91,3,,,,32,,4.11,,2004,13.34,,,,
2004-02-17,,2,,,1.91,3,,,,32,,4.11,,2004,14.58,,,,
2004-02-18,,2,,,1.91,3,,,,32,,4.11,,2004,11.03,,,,
2004-02-19,,2,,,1.91,3,,,,32,,4.11,,2004,11.18,,,,
2004-02-20,,2,,,1.91,3,,,,32,,4.11,,2004,10.24,,,,
2004-02-21,,2,,,1.91,3,,,,32,,4.11,,2004,10.5,,,,
2004-02-22,,2,,,1.91,3,,,,32,,4.11,,2004,8.17,,,,
2004-02-23,,2,,,1.91,3,,,,32,,4.11,,2004,8.05,,,,
2004-02-24,,2,,,1.91,3,,,,32,,4.11,,2004,8.54,,,,
2004-02-25,,2,,,1.91,3,,,,32,,4.11,,2004,8.28,,,,
2004-02-26,,2,,,1.91,3,,,,32,,4.11,,2004,9.54,,,,
2004-02-27,,2,,,1.91,3,,,,32,,4.11,,2004,9.05,,,,
2004-02-28,,2,,,1.91,3,,,,32,,4.11,,2004,9.08,,,,
2004-02-29,,2,,,1.91,3,,,,32,,4.11,,2004,9.48,,,,
2004-03-01,,3,,,1.91,3,,,,32,,4.11,,2004,11.06,,,,
2004-03-02,,3,32.1,,1.91,3,,,,32,,4.11,,2004,10.3,,,,
2004-03-03,,3,,,1.91,3,,,,32,,4.11,,2004,10.19,,,,
2004-03-04,,3,,,1.91,3,,,,32,,4.11,,2004,10.15,,,,
2004-03-05,,3,,,1.91,3,,,,32,,4.11,,2004,9.57,,,,
2004-03-06,,3,,,1.91,3,,,,32,,4.11,,2004,10.52,,,,
2004-03-07,,3,,,1.91,3,,,,32,,4.11,,2004,10.16,,,,
2004-03-08,,3,,,1.91,3,,,,32,,4.11,,2004,10.06,,,,
2004-03-09,,3,,,1.91,3,,,,32,,4.11,,2004,9.88,,,,
2004-03-10,,3,,,1.91,3,,,,32,,4.11,,2004,9.8,,,,
2004-03-11,,3,,,1.91,3,,,,32,,4.11,,2004,9.62,,,,
2004-03-12,,3,,,1.91,3,,,,32,,4.11,,2004,9.49,,,,
2004-03-13,,3,,,1.91,3,,,,32,,4.11,,2004,9.55,,,,
2004-03-14,,3,,,1.91,3,,,,32,,4.11,,2004,9.62,,,,
2004-03-15,,3,,,1.91,3,,,,32,,4.11,,2004,9.86,,,,
2004-03-16,,3,,,1.91,3,,,,32,,4.11,,2004,9.53,,,,
2004-03-17,,3,,,1.91,3,,,,32,,4.11,,2004,9.6,,,,
2004-03-18,,3,,,1.91,3,,,,32,,4.11,,2004,9.71,,,,
2004-03-19,,3,,,1.91,3,,,,32,,4.11,,2004,9.25,,,,
2004-03-20,,3,,,1.91,3,,,,32,,4.11,,2004,9.2,,,,
2004-03-21,,3,,,1.91,3,,,,32,,4.11,,2004,9.26,,,,
2004-03-22,,3,,,1.91,3,,,,32,,4.11,,2004,9.61,,,,
2004-03-23,,3,,,1.91,3,,,,32,,4.11,,2004,9.48,,,,
2004-03-24,,3,,,1.91,3,,,,32,,4.11,,2004,9.29,,,,
2004-03-25,,3,,,1.91,3,,,,32,,4.11,,2004,11.15,,,,
2004-03-26,,3,,,1.91,3,,,,32,,4.11,,2004,10.57,,,,
2004-03-27,,3,,,1.91,3,,,,32,,4.11,,2004,8.2,,,,
2004-03-28,,3,,,1.91,3,,,,32,,4.11,,2004,9.56,,,,
2004-03-29,,3,,,1.91,3,,,,32,,4.11,,2004,9.67,,,,
2004-03-30,,3,,,1.91,3,,,,32,,4.11,,2004,9.44,,,,
2004-03-31,,3,,,1.91,3,,,,32,,4.11,,2004,9.51,,,,
2004-04-01,,4,,,1.91,3,,,,32,,4.11,,2004,9.61,,,,
2004-04-02,,4,,,1.91,3,,,,32,,4.11,,2004,9.05,,,,
2004-04-03,,4,,,1.91,3,,,,32,,4.11,,2004,8.75,,,,
2004-04-04,,4,,,1.91,3,,,,32,,4.11,,2004,11.48,,,,
2004-04-05,,4,48.9,,1.91,3,,,,32,,4.11,,2004,7.09,,,,
2004-04-06,,4,,,1.91,3,,,,32,,4.11,,2004,10.52,,,,
2004-04-07,,4,,,1.91,3,,,,32,,4.11,,2004,10.16,,,,
2004-04-08,,4,,,1.91,3,,,,32,,4.11,,2004,8.97,,,,
2004-04-09,,4,,,1.91,3,,,,32,,4.11,,2004,9.25,,,,
2004-04-10,,4,,,1.91,3,,,,32,,4.11,,2004,9.15,,,,
2004-04-11,,4,,,1.91,3,,,,32,,4.11,,2004,8.85,,,,
2004-04-12,,4,,,1.91,3,,,,32,,4.11,,2004,9.39,,,,
2004-04-13,,4,,,1.91,3,,,,32,,4.11,,2004,9.38,,,,
2004-04-14,,4,,,1.91,3,,,,32,,4.11,,2004,9.28,,,,
2004-04-15,,4,,,1.91,3,,,,32,,4.11,,2004,9.19,,,,
2004-04-16,,4,,,1.91,3,,,,32,,4.11,,2004,9.36,,,,
2004-04-17,,4,,,1.91,3,,,,32,,4.11,,2004,7.67,,,,
2004-04-18,,4,,,1.91,3,,,,32,,4.11,,2004,8.61,,,,
2004-04-19,,4,,,1.91,3,,,,32,,4.11,,2004,9.14,,,,
2004-04-20,,4,,,1.91,3,,,,32,,4.11,,2004,9.19,,,,
2004-04-21,,4,,,1.91,3,,,,32,,4.11,,2004,9.06,,,,
2004-04-22,,4,,,1.91,3,,,,32,,4.11,,2004,8.91,,,,
2004-04-23,,4,,,1.91,3,,,,32,,4.11,,2004,9.05,,,,
2004-04-24,,4,,,1.91,3,,,,32,,4.11,,2004,8.19,,,,
2004-04-25,,4,,,1.91,3,,,,32,,4.11,,2004,8.98,,,,
2004-04-26,,4,,,1.91,3,,,,32,,4.11,,2004,8.2,,,,
2004-04-27,,4,,,1.91,3,,,,32,,4.11,,2004,6.93,,,,
2004-04-28,,4,,,1.91,3,,,,32,,4.11,,2004,9.01,,,,
2004-04-29,,4,,,1.91,3,,,,32,,4.11,,2004,9.52,,,,
2004-04-30,,4,,,1.91,3,,,,32,,4.11,,2004,8.28,,,,
2004-05-01,,5,,,1.91,3,,,,32,,4.11,,2004,8.38,,,,
2004-05-02,,5,,,1.91,3,,,,32,,4.11,,2004,8.59,,,,
2004-05-03,,5,,,1.91,3,,,,32,,4.11,,2004,9.87,,,,
2004-05-04,,5,,,1.91,3,,,,32,,4.11,,2004,7.91,,,,
2004-05-05,,5,34.1,,1.91,3,,,,32,,4.11,,2004,8.83,,,,
2004-05-06,,5,,,1.91,3,,,,32,,4.11,,2004,10.52,,,,
2004-05-07,,5,,,1.91,3,,,,32,,4.11,,2004,10.16,,,,
2004-05-08,,5,,,1.91,3,,,,32,,4.11,,2004,8.62,,,,
2004-05-09,,5,,,1.91,3,,,,32,,4.11,,2004,8.63,,,,
2004-05-10,,5,,,1.91,3,,,,32,,4.11,,2004,8.8,,,,
2004-05-11,,5,,,1.91,3,,,,32,,4.11,,2004,8.67,,,,
2004-05-12,,5,,,1.91,3,,,,32,,4.11,,2004,8.98,,,,
2004-05-13,,5,,,1.91,3,,,,32,,4.11,,2004,8.22,,,,
2004-05-14,,5,,,1.91,3,,,,32,,4.11,,2004,8.26,,,,
2004-05-15,,5,,,1.91,3,,,,32,,4.11,,2004,8.06,,,,
2004-05-16,,5,,,1.91,3,,,,32,,4.11,,2004,8.24,,,,
2004-05-17,,5,,,1.91,3,,,,32,,4.11,,2004,8.39,,,,
2004-05-18,,5,,,1.91,3,,,,32,,4.11,,2004,8.33,,,,
2004-05-19,,5,,,1.91,3,,,,32,,4.11,,2004,8.6,,,,
2004-05-20,,5,,,1.91,3,,,,32,,4.11,,2004,8.17,,,,
2004-05-21,,5,,,1.91,3,,,,32,,4.11,,2004,8.46,,,,
2004-05-22,,5,,,1.91,3,,,,32,,4.11,,2004,8.03,,,,
2004-05-23,,5,,,1.91,3,,,,32,,4.11,,2004,8.29,,,,
2004-05-24,,5,,,1.91,3,,,,32,,4.11,,2004,7.31,,,,
2004-05-25,,5,,,1.91,3,,,,32,,4.11,,2004,8.97,,,,
2004-05-26,,5,,,1.91,3,,,,32,,4.11,,2004,8.98,,,,
2004-05-27,,5,,,1.91,3,,,,32,,4.11,,2004,9.16,,,,
2004-05-28,,5,,,1.91,3,,,,32,,4.11,,2004,8.77,,,,
2004-05-29,,5,,,1.91,3,,,,32,,4.11,,2004,8.56,,,,
2004-05-30,,5,,,1.91,3,,,,32,,4.11,,2004,8.08,,,,
2004-05-31,,5,,,1.91,3,,,,32,,4.11,,2004,8.52,,,,
2004-06-01,,6,,,1.91,3,,,,32,,4.11,,2004,9.22,,,,
2004-06-02,,6,,,1.91,3,,,,32,,4.11,,2004,9.23,,,,
2004-06-03,,6,,,1.91,3,,,,32,,4.11,,2004,8.75,,,,
2004-06-04,,6,27,,1.91,3,,,,32,,4.11,,2004,8.7,,,,
2004-06-05,,6,,,1.91,3,,,,32,,4.11,,2004,8.7,,,,
2004-06-06,,6,,,1.91,3,,,,32,,4.11,,2004,10.52,,,,
2004-06-07,,6,,,1.91,3,,,,32,,4.11,,2004,10.16,,,,
2004-06-08,,6,,,1.91,3,,,,32,,4.11,,2004,9,,,,
2004-06-09,,6,,,1.91,3,,,,32,,4.11,,2004,8.86,,,,
2004-06-10,,6,,,1.91,3,,,,32,,4.11,,2004,8.75,,,,
2004-06-11,,6,,,1.91,3,,,,32,,4.11,,2004,8.73,,,,
2004-06-12,,6,,,1.91,3,,,,32,,4.11,,2004,8.51,,,,
2004-06-13,,6,,,1.91,3,,,,32,,4.11,,2004,8.64,,,,
2004-06-14,,6,,,1.91,3,,,,32,,4.11,,2004,8.86,,,,
2004-06-15,,6,,,1.91,3,,,,32,,4.11,,2004,8.81,,,,
2004-06-16,,6,,,1.91,3,,,,32,,4.11,,2004,8.85,,,,
2004-06-17,,6,,,1.91,3,,,,32,,4.11,,2004,8.69,,,,
2004-06-18,,6,,,1.91,3,,,,32,,4.11,,2004,8.7,,,,
2004-06-19,,6,,,1.91,3,,,,32,,4.11,,2004,8.39,,,,
2004-06-20,,6,,,1.91,3,,,,32,,4.11,,2004,8.67,,,,
2004-06-21,,6,,,1.91,3,,,,32,,4.11,,2004,9.03,,,,
2004-06-22,,6,,,1.91,3,,,,32,,4.11,,2004,9.49,,,,
2004-06-23,,6,,,1.91,3,,,,32,,4.11,,2004,8.77,,,,
2004-06-24,,6,,,1.91,3,,,,32,,4.11,,2004,8.8,,,,
2004-06-25,,6,,,1.91,3,,,,32,,4.11,,2004,8.79,,,,
2004-06-26,,6,,,1.91,3,,,,32,,4.11,,2004,8.64,,,,
2004-06-27,,6,,,1.91,3,,,,32,,4.11,,2004,9.14,,,,
2004-06-28,,6,,,1.91,3,,,,32,,4.11,,2004,8.08,,,,
2004-06-29,,6,,,1.91,3,,,,32,,4.11,,2004,8.83,,,,
2004-06-30,,6,,,1.91,3,,,,32,,4.11,,2004,8.84,,,,
2004-07-01,,7,,,1.91,3,,,,32,,4.11,,2004,8.8,,,,
2004-07-02,,7,40.4,,1.91,3,,,,32,,4.11,,2004,8.8,,,,
2004-07-03,,7,,,1.91,3,,,,32,,4.11,,2004,8.98,,,,
2004-07-04,,7,,,1.91,3,,,,32,,4.11,,2004,7.39,,,,
2004-07-05,,7,,,1.91,3,,,,32,,4.11,,2004,8.85,,,,
2004-07-06,,7,,,1.91,3,,,,32,,4.11,,2004,8.92,,,,
2004-07-07,,7,,,1.91,3,,,,32,,4.11,,2004,8.92,,,,
2004-07-08,,7,,,1.91,3,,,,32,,4.11,,2004,8.92,,,,
2004-07-09,,7,,,1.91,3,,,,32,,4.11,,2004,8.6,,,,
2004-07-10,,7,,,1.91,3,,,,32,,4.11,,2004,8.75,,,,
2004-07-11,,7,,,1.91,3,,,,32,,4.11,,2004,8.73,,,,
2004-07-12,,7,,,1.91,3,,,,32,,4.11,,2004,8.97,,,,
2004-07-13,,7,,,1.91,3,,,,32,,4.11,,2004,9.53,,,,
2004-07-14,,7,,,1.91,3,,,,32,,4.11,,2004,8.96,,,,
2004-07-15,,7,,,1.91,3,,,,32,,4.11,,2004,9.25,,,,
2004-07-16,,7,,,1.91,3,,,,32,,4.11,,2004,8.48,,,,
2004-07-17,,7,,,1.91,3,,,,32,,4.11,,2004,8.64,,,,
2004-07-18,,7,,,1.91,3,,,,32,,4.11,,2004,8.69,,,,
2004-07-19,,7,,,1.91,3,,,,32,,4.11,,2004,8.98,,,,
2004-07-20,,7,,,1.91,3,,,,32,,4.11,,2004,9.04,,,,
2004-07-21,,7,,,1.91,3,,,,32,,4.11,,2004,9.04,,,,
2004-07-22,,7,,,1.91,3,,,,32,,4.11,,2004,8.58,,,,
2004-07-23,,7,,,1.91,3,,,,32,,4.11,,2004,8.77,,,,
2004-07-24,,7,,,1.91,3,,,,32,,4.11,,2004,8.8,,,,
2004-07-25,,7,,,1.91,3,,,,32,,4.11,,2004,8.26,,,,
2004-07-26,,7,,,1.91,3,,,,32,,4.11,,2004,9.2,,,,
2004-07-27,,7,,,1.91,3,,,,32,,4.11,,2004,8.79,,,,
2004-07-28,,7,,,1.91,3,,,,32,,4.11,,2004,8.96,,,,
2004-07-29,,7,,,1.91,3,,,,32,,4.11,,2004,8.73,,,,
2004-07-30,,7,,,1.91,3,,,,32,,4.11,,2004,8.94,,,,
2004-07-31,,7,,,1.91,3,,,,32,,4.11,,2004,8.71,,,,
2004-08-01,,8,,,1.91,3,,,,32,,4.11,,2004,8.58,,,,
2004-08-02,,8,,,1.91,3,,,,32,,4.11,,2004,8.88,,,,
2004-08-03,,8,38.7,,1.91,3,,,,32,,4.11,,2004,8.91,,,,
2004-08-04,,8,,,1.91,3,,,,32,,4.11,,2004,8.83,,,,
2004-08-05,,8,,,1.91,3,,,,32,,4.11,,2004,9.03,,,,
2004-08-06,,8,,,1.91,3,,,,32,,4.11,,2004,8.63,,,,
2004-08-07,,8,,,1.91,3,,,,32,,4.11,,2004,8.43,,,,
2004-08-08,,8,,,1.91,3,,,,32,,4.11,,2004,8.32,,,,
2004-08-09,,8,,,1.91,3,,,,32,,4.11,,2004,8.94,,,,
2004-08-10,,8,,,1.91,3,,,,32,,4.11,,2004,8.75,,,,
2004-08-11,,8,,,1.91,3,,,,32,,4.11,,2004,8.73,,,,
2004-08-12,,8,,,1.91,3,,,,32,,4.11,,2004,8.85,,,,
2004-08-13,,8,,,1.91,3,,,,32,,4.11,,2004,9.06,,,,
2004-08-14,,8,,,1.91,3,,,,32,,4.11,,2004,8.11,,,,
2004-08-15,,8,,,1.91,3,,,,32,,4.11,,2004,8.55,,,,
2004-08-16,,8,,,1.91,3,,,,32,,4.11,,2004,9.03,,,,
2004-08-17,,8,,,1.91,3,,,,32,,4.11,,2004,8.95,,,,
2004-08-18,,8,,,1.91,3,,,,32,,4.11,,2004,8.65,,,,
2004-08-19,,8,,,1.91,3,,,,32,,4.11,,2004,8.99,,,,
2004-08-20,,8,,,1.91,3,,,,32,,4.11,,2004,8.64,,,,
2004-08-21,,8,,,1.91,3,,,,32,,4.11,,2004,8.64,,,,
2004-08-22,,8,,,1.91,3,,,,32,,4.11,,2004,8.61,,,,
2004-08-23,,8,,,1.91,3,,,,32,,4.11,,2004,8.77,,,,
2004-08-24,,8,,,1.91,3,,,,32,,4.11,,2004,8.8,,,,
2004-08-25,,8,,,1.91,3,,,,32,,4.11,,2004,8.88,,,,
2004-08-26,,8,,,1.91,3,,,,32,,4.11,,2004,9.07,,,,
2004-08-27,,8,,,1.91,3,,,,32,,4.11,,2004,9.38,,,,
2004-08-28,,8,,,1.91,3,,,,32,,4.11,,2004,8.28,,,,
2004-08-29,,8,,,1.91,3,,,,32,,4.11,,2004,8.81,,,,
2004-08-30,,8,,,1.91,3,,,,32,,4.11,,2004,9.25,,,,
2004-08-31,,8,,,1.91,3,,,,32,,4.11,,2004,8.73,,,,
2004-09-01,,9,,,1.91,3,,,,32,,4.11,,2004,8.94,,,,
2004-09-02,,9,,,1.91,3,,,,32,,4.11,,2004,9.3,,,,
2004-09-03,,9,,,1.91,3,,,,32,,4.11,,2004,8.46,,,,
2004-09-04,,9,,,1.91,3,,,,32,,4.11,,2004,8.33,,,,
2004-09-05,,9,,,1.91,3,,,,32,,4.11,,2004,8.02,,,,
2004-09-06,,9,,,1.91,3,,,,32,,4.11,,2004,8.77,,,,
2004-09-07,,9,,,1.91,3,,,,32,,4.11,,2004,8.71,,,,
2004-09-08,,9,43.5,,1.91,3,,,,32,,4.11,,2004,8.89,,,,
2004-09-09,,9,,,1.91,3,,,,32,,4.11,,2004,8.95,,,,
2004-09-10,,9,,,1.91,3,,,,32,,4.11,,2004,8.75,,,,
2004-09-11,,9,,,1.91,3,,,,32,,4.11,,2004,8.73,,,,
2004-09-12,,9,,,1.91,3,,,,32,,4.11,,2004,9.26,,,,
2004-09-13,,9,,,1.91,3,,,,32,,4.11,,2004,8.78,,,,
2004-09-14,,9,,,1.91,3,,,,32,,4.11,,2004,8.94,,,,
2004-09-15,,9,,,1.91,3,,,,32,,4.11,,2004,9.06,,,,
2004-09-16,,9,,,1.91,3,,,,32,,4.11,,2004,8.79,,,,
2004-09-17,,9,,,1.91,3,,,,32,,4.11,,2004,8.72,,,,
2004-09-18,,9,,,1.91,3,,,,32,,4.11,,2004,8.63,,,,
2004-09-19,,9,,,1.91,3,,,,32,,4.11,,2004,8.82,,,,
2004-09-20,,9,,,1.91,3,,,,32,,4.11,,2004,9.15,,,,
2004-09-21,,9,,,1.91,3,,,,32,,4.11,,2004,8.75,,,,
2004-09-22,,9,,,1.91,3,,,,32,,4.11,,2004,8.65,,,,
2004-09-23,,9,,,1.91,3,,,,32,,4.11,,2004,8.77,,,,
2004-09-24,,9,,,1.91,3,,,,32,,4.11,,2004,8.8,,,,
2004-09-25,,9,,,1.91,3,,,,32,,4.11,,2004,8.56,,,,
2004-09-26,,9,,,1.91,3,,,,32,,4.11,,2004,8.98,,,,
2004-09-27,,9,,,1.91,3,,,,32,,4.11,,2004,9.1,,,,
2004-09-28,,9,,,1.91,3,,,,32,,4.11,,2004,8.81,,,,
2004-09-29,,9,,,1.91,3,,,,32,,4.11,,2004,8.85,,,,
2004-09-30,,9,,,1.91,3,,,,32,,4.11,,2004,8.85,,,,
2004-10-01,,10,,,1.91,3,,,,32,,4.11,,2004,8.42,,,,
2004-10-02,,10,,,1.91,3,,,,32,,4.11,,2004,8.68,,,,
2004-10-03,,10,,,1.91,3,,,,32,,4.11,,2004,8.73,,,,
2004-10-04,,10,,,1.91,3,,,,32,,4.11,,2004,9.13,,,,
2004-10-05,,10,,,1.91,3,,,,32,,4.11,,2004,8.92,,,,
2004-10-06,,10,39.5,,1.91,3,,,,32,,4.11,,2004,9.37,,,,
2004-10-07,,10,,,1.91,3,,,,32,,4.11,,2004,9.77,,,,
2004-10-08,,10,,,1.91,3,,,,32,,4.11,,2004,9.06,,,,
2004-10-09,,10,,,1.91,3,,,,32,,4.11,,2004,8.2,,,,
2004-10-10,,10,,,1.91,3,,,,32,,4.11,,2004,8.75,,,,
2004-10-11,,10,,,1.91,3,,,,32,,4.11,,2004,8.73,,,,
2004-10-12,,10,,,1.91,3,,,,32,,4.11,,2004,9.44,,,,
2004-10-13,,10,,,1.91,3,,,,32,,4.11,,2004,9.36,,,,
2004-10-14,,10,,,1.91,3,,,,32,,4.11,,2004,9.35,,,,
2004-10-15,,10,,,1.91,3,,,,32,,4.11,,2004,9.29,,,,
2004-10-16,,10,,,1.91,3,,,,32,,4.11,,2004,9.77,,,,
2004-10-17,,10,,,1.91,3,,,,32,,4.11,,2004,9.55,,,,
2004-10-18,,10,,,1.91,3,,,,32,,4.11,,2004,10.04,,,,
2004-10-19,,10,,,1.91,3,,,,32,,4.11,,2004,15.25,,,,
2004-10-20,,10,,,1.91,3,,,,32,,4.11,,2004,10.13,,,,
2004-10-21,,10,,,1.91,3,,,,32,,4.11,,2004,9.21,,,,
2004-10-22,,10,,,1.91,3,,,,32,,4.11,,2004,9.04,,,,
2004-10-23,,10,,,1.91,3,,,,32,,4.11,,2004,8.77,,,,
2004-10-24,,10,,,1.91,3,,,,32,,4.11,,2004,8.8,,,,
2004-10-25,,10,,,1.91,3,,,,32,,4.11,,2004,12.14,,,,
2004-10-26,,10,,,1.91,3,,,,32,,4.11,,2004,10.23,,,,
2004-10-27,,10,,,1.91,3,,,,32,,4.11,,2004,9.56,,,,
2004-10-28,,10,,,1.91,3,,,,32,,4.11,,2004,8.99,,,,
2004-10-29,,10,,,1.91,3,,,,32,,4.11,,2004,8.52,,,,
2004-10-30,,10,,,1.91,3,,,,32,,4.11,,2004,8.77,,,,
2004-10-31,,10,,,1.91,3,,,,32,,4.11,,2004,8.42,,,,
2004-11-01,,11,,,1.91,3,,,,32,,4.11,,2004,9.39,,,,
2004-11-02,,11,,,1.91,3,,,,32,,4.11,,2004,9.41,,,,
2004-11-03,,11,,,1.91,3,,,,32,,4.11,,2004,10.6,,,,
2004-11-04,,11,,,1.91,3,,,,32,,4.11,,2004,9.24,,,,
2004-11-05,,11,,,1.91,3,,,,32,,4.11,,2004,8.46,,,,
2004-11-06,,11,,,1.91,3,,,,32,,4.11,,2004,8.7,,,,
2004-11-07,,11,,,1.91,3,,,,32,,4.11,,2004,8.84,,,,
2004-11-08,,11,,,1.91,3,,,,32,,4.11,,2004,9.1,,,,
2004-11-09,,11,,,1.91,3,,,,32,,4.11,,2004,10.06,,,,
2004-11-10,,11,,,1.91,3,,,,32,,4.11,,2004,8.75,,,,
2004-11-11,,11,,,1.91,3,,,,32,,4.11,,2004,8.73,,,,
2004-11-12,,11,,,1.91,3,,,,32,,4.11,,2004,9.5,,,,
2004-11-13,,11,,,1.91,3,,,,32,,4.11,,2004,9.03,,,,
2004-11-14,,11,,,1.91,3,,,,32,,4.11,,2004,9.25,,,,
2004-11-15,,11,,,1.91,3,,,,32,,4.11,,2004,9.17,,,,
2004-11-16,,11,,,1.91,3,,,,32,,4.11,,2004,9,,,,
2004-11-17,,11,37.6,,1.91,3,,,,32,,4.11,,2004,8.96,,,,
2004-11-18,,11,,,1.91,3,,,,32,,4.11,,2004,8.73,,,,
2004-11-19,,11,,,1.91,3,,,,32,,4.11,,2004,8.9,,,,
2004-11-20,,11,,,1.91,3,,,,32,,4.11,,2004,8.41,,,,
2004-11-21,,11,,,1.91,3,,,,32,,4.11,,2004,8.79,,,,
2004-11-22,,11,,,1.91,3,,,,32,,4.11,,2004,9,,,,
2004-11-23,,11,,,1.91,3,,,,32,,4.11,,2004,8.77,,,,
2004-11-24,,11,,,1.91,3,,,,32,,4.11,,2004,8.8,,,,
2004-11-25,,11,,,1.91,3,,,,32,,4.11,,2004,8.28,,,,
2004-11-26,,11,,,1.91,3,,,,32,,4.11,,2004,8.73,,,,
2004-11-27,,11,,,1.91,3,,,,32,,4.11,,2004,8.8,,,,
2004-11-28,,11,,,1.91,3,,,,32,,4.11,,2004,8.4,,,,
2004-11-29,,11,,,1.91,3,,,,32,,4.11,,2004,9.02,,,,
2004-11-30,,11,,,1.91,3,,,,32,,4.11,,2004,8.98,,,,
2004-12-01,,12,,,1.91,3,,,,32,,4.11,,2004,8.72,,,,
2004-12-02,,12,,,1.91,3,,,,32,,4.11,,2004,8.7,,,,
2004-12-03,,12,,,1.91,3,,,,32,,4.11,,2004,8.36,,,,
2004-12-04,,12,,,1.91,3,,,,32,,4.11,,2004,8.05,,,,
2004-12-05,,12,,,1.91,3,,,,32,,4.11,,2004,9.05,,,,
2004-12-06,,12,,,1.91,3,,,,32,,4.11,,2004,13.8,,,,
2004-12-07,,12,,,1.91,3,,,,32,,4.11,,2004,14.62,,,,
2004-12-08,,12,,,1.91,3,,,,32,,4.11,,2004,15.39,,,,
2004-12-09,,12,,,1.91,3,,,,32,,4.11,,2004,10.77,,,,
2004-12-10,,12,33.2,,1.91,3,,,,32,,4.11,,2004,9.51,,,,
